var1,var2,var3,var4,var5,intvar6,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,intvar7,intvar10,var25,var26,var27,intvar3,intvar1,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,intvar4,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,intvar2,var62,var63,var64,var65,var66,intvar8,intvar5,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,intvar9,var78,var79,var80,mainvar1,mainvar2,mainvar3,mainvar4,mainvar5,mainvar6,mainvar7,mainvar8,mainvar9,mainvar10,class,pred
1.06457606606071,0.383475904271876,0.783149606960576,-0.158995429148267,-0.399509527951376,0.446817825005363,1.30147350980446,0.182460363393063,1.08316869346403,-0.315396453833275,0.737836416157417,0.0672718044654036,1.6748105920021,1.29039889015693,-0.848901253831024,1.28539663965482,0.590598851075598,0.307776890909124,1.14349351874597,1.23937853900225,0.831983741739964,-0.321584133714314,1.44718368440031,0.159446389315954,0.679374207118285,-0.529666746380514,-0.116277422308658,-0.573895945010136,-0.0486989553076816,-0.840538594633307,-0.337544498690191,-1.14633611733538,1.0401654684543,-1.42240918247179,1.13350149252855,-1.03163869020641,0.292456421718154,0.303150046806514,-0.570514881969667,-0.326385666189441,-0.0232035718953414,1.05241298434199,0.632272020681917,-1.3582950241503,-0.643406658765723,0.626559385012757,0.539290040990146,1.49338193809212,1.30480090627281,0.272908927689665,0.327093347151033,-0.472689537858423,0.745029118969616,-0.309126888816707,0.102771181125214,-0.352009347163817,0.308714205241486,1.06347458269194,-0.334205792938551,0.848545829282966,0.131753221124871,-0.270669431216216,-0.000844746392451523,-1.13012315555107,0.233668831482524,-0.452376756796244,0.982831379573365,1.08096318961352,-0.413806737335949,-0.913098221964135,0.378953308741855,-0.142981702251797,1.32411202641216,0.42934330128296,-0.313038294415007,-0.179854651883875,0.182268772692443,-1.07592642419502,1.95925560691112,0.326885110290004,2.10032592054428,0.101877949541063,-0.261515376351423,1.77773254917848,0.694231699724867,-0.516522213521458,1.23544248093102,0.357877727097554,-0.740101891541997,0.0645479869162716,1.35699616271105,1.27493878851563,-0.0992157729342394,0.120377607956568,0.760525744655695,-1.11001345050081,-0.395637814941816,3.11306447075295,-0.137812456186399,-0.268414079547613,1,0
-1.22673278212633,-0.76201824973115,-0.968300225292985,-1.08020932784362,-0.288188143694953,0.932622298661376,-0.550793660011282,0.241216815714428,-0.302056023221022,0.0710205568925916,-1.06942044616225,0.960293306431179,-0.736418459646706,0.147900191505168,-0.232434659357541,-0.149963557089423,-1.41538206596689,-0.278450612254332,0.6162492835443,-0.614394655513686,0.431274982265193,-0.217653747080085,-0.314517210157079,-0.546910519335418,-1.7091865590737,0.368911397289425,1.00516414557207,-0.340712893205619,0.21993851892773,-0.870115301591357,0.640893094238918,-0.532354047774336,-0.128141169111883,0.255594220070559,-0.119983354423153,0.147791745400042,0.36266798915816,-1.10656283526042,0.411535976911453,-1.39475796048397,-0.590530354398058,-1.06042391446391,-2.25562347484857,0.141311966577099,-1.53282596439317,-1.01074932452368,2.58824286932051,0.607580828105092,0.00485634057685691,0.116185634752187,-0.66631037298727,-0.199207733391928,-1.88801812437343,-0.459867631235744,1.20475056263982,0.332716946841756,0.192128014442391,0.151517260101357,0.0695727438823959,0.619643363011699,0.190265406972246,0.892823629109635,-1.29821428731762,-0.334408951867303,-1.80652274481447,0.563041193783495,0.682066689480008,-0.763169845430134,0.398210673067172,0.345565016283473,-0.41745595896598,0.963627618758597,0.920429613213081,-0.0167523642967923,2.00751291375165,0.123086060341668,-0.68947620558816,-0.547446861225777,0.451968165388667,0.505794284690999,-1.03516857088548,0.170508042614733,0.133944209223017,-1.52886456963249,0.275225457020665,-0.76228824340273,0.146466981578081,0.908933168834288,0.0647714197998098,-1.4093613513383,-0.877951737790215,0.271972939750844,-0.142965615864438,-0.769228154870836,0.138932025361341,-0.765278481093238,1.04758250336996,-1.28918249490582,0.480906264239531,-1.94015384493401,1,0
-1.14346433128809,-0.32759649195627,-1.31374059882672,-1.62245752456375,0.67139697861672,-0.591490495832161,1.08441113432491,-1.83490301351126,-1.57767262068845,0.282635451058437,0.135657904975192,-1.78519610341598,-1.27822664310024,-1.13405880528326,-0.573170140825313,0.0204763956245861,0.0471785100592598,1.1291240588152,-1.42585051833008,-0.929988777913881,-0.642531958335732,-0.814361458779641,-2.26622102982419,1.49479168710728,0.587764455427041,-0.933190653506025,-1.21813217435112,-0.625733011184896,0.61084067050215,-1.07468040282522,-1.70476423933597,-0.896505177458257,-2.25667302316782,-1.66791713174364,0.044133797486087,-1.0191455977506,-0.00137933633269036,-1.75154840255741,-0.598335344105301,-1.01426898617866,-0.326709666940277,-0.857630904238622,1.16580649834478,-1.50157124126009,-1.41401692481395,-1.59037681982474,-0.348508564290111,-0.181845292745698,-1.59675464844628,-1.07407368040578,-0.447220551697684,-1.7730460718789,1.06320374230043,0.0111549030882331,-0.0667108475544866,-1.70443859428093,-0.0166998213677644,-1.50060071745054,-0.855129095131756,-1.29705613616318,-0.429984990428184,-0.946389390493257,-0.166927335242476,-0.386461621533071,0.308845389533221,-1.12312834114218,-0.11188067641255,0.209176533041183,0.465442082081918,-1.36454267439204,-0.436300089716628,-0.365515886626936,-0.958562557490042,-0.547367779090651,-1.54825799658984,-1.10664255897602,-1.7722260739644,-0.0382820136209753,0.477642831750117,-1.95175864732897,-0.792826305376638,-0.877666437808514,-2.19520705735762,-0.0546837484709023,-0.147419969814101,-0.22166208704364,-0.98956835595718,-1.24238364939748,0.07572433620166,-0.938637945714843,-0.833556899669584,-0.558461454453039,0.634248949491494,1.04121284911743,-0.754269453762844,-0.266010642257878,-0.496415996461262,-1.00747208759661,0.440911896326142,-0.821801354332372,1,0
-1.38068157885666,1.03547278117198,-1.31680276000328,1.36912646243302,-0.144295625343564,-1.67672819425108,-1.0637130162242,-1.28217291505201,-0.688793325758926,0.0730189626617802,-0.0406368220533994,0.494838819611421,-0.401901833842754,0.567917663275427,-1.69249024525082,-0.595348093713543,0.836314533240696,1.75858165475559,-0.522913009070116,-0.562032687940918,1.2954138419449,1.2836904549325,0.812670572759537,0.703810962473566,0.377796204296485,-1.05188540135861,0.991298160464147,0.21149730842051,-0.126027818926727,0.76233806120224,-1.34383245452682,-2.08495165714178,1.23139475470966,-0.622308915874302,0.500588828478275,0.451093999125917,-1.13597233136358,-0.58162481834653,1.15836524634162,-1.18665321198188,0.0279317730142616,-1.63664225733035,0.640811306777141,0.544682673644652,0.309656266196191,-0.584242185971293,1.43609452192497,0.724438379988948,-0.234223525360762,-1.62615198132561,0.367482971283393,-0.7575578541176,-1.07098359850101,-0.0365444436408873,0.278860135411266,1.47441033192275,3.02076350932637,0.638902333514278,-0.839648479639966,1.71705682499818,0.51836865280642,0.635036586223853,0.683723058681698,-1.44540056192419,-0.653146929606059,-2.19694312838641,0.00735042956067467,-0.953778366257493,-0.524373616176547,-0.376577040106215,-0.593307738533573,0.333717544477526,0.848742250834041,-0.309629393291141,-0.379003366306663,0.119935856771586,0.696854618478263,0.0338155251649697,0.640374589620464,0.871479579711275,0.362409844725434,-0.0325289010208377,-0.356281161310299,0.119221469699403,-0.0712330002333378,-0.374593571424789,0.45713342485139,0.186493695949273,-1.1278530352906,0.482638162532439,0.446396683921038,-0.200592907369116,-0.96353209429201,3.03555340698884,-0.567572627598097,-1.50694366813981,1.45331895525374,-1.65629298043021,0.244195033084549,-0.237223968700772,1,0
0.130196856012526,1.13496427257198,1.41367341213829,1.0585805523188,1.09521429549983,-1.41039993257057,-0.0890647591181272,-0.158778847219402,0.163823987295701,0.863085521662425,1.74770394514266,-1.19809152688159,1.04990467439906,1.84436525464003,0.598427754496659,0.213003132860086,0.186821210186856,-0.408568488713735,-1.86990537183741,1.46481014142012,1.02287488387189,-0.130793615236975,0.235293857141766,-0.626650103031117,0.169804510184756,-0.954942129002352,0.896304895590558,1.25409334037617,0.506841193373683,1.70362232169872,-0.980709135295125,0.696323224890585,0.247622237912976,-0.957511148745892,1.41375207767718,-0.0864257909274153,1.01667624338916,0.949033298042675,1.38909226025343,2.1324711936187,0.463006621240875,2.16424032920364,-0.412901506382502,0.33917860906506,-0.344485595763674,-0.289658666109133,2.52691394836505,0.385263488683689,1.45796640879055,-0.161679467003512,0.296128282333181,0.727993414644773,-0.669854404693629,0.753051342510085,0.806721343337739,1.2427621150459,-0.464720569097816,-1.11455690698094,0.62059170667158,0.614492343705531,1.15770375936931,1.62531748721973,0.142663966177636,0.511813005786336,0.0369159709851645,0.185279725084445,-0.501359162297744,-0.311120940522707,1.65545937108098,-0.0452014468995174,-0.945582110987062,0.0506114408116561,1.89444882016908,-0.775519078299234,1.38711278855539,0.617112071428954,-0.121764949367954,0.819699800260776,-1.0119813160762,1.76005597626436,0.019649786288328,0.305136624005943,0.695061309233275,0.555733185020797,1.12237098394199,1.0418382562302,-0.1443807666058,1.82759083635059,-0.015769339483207,0.582933922066522,-1.04558259004913,0.912953875090377,0.687369965674062,-1.49245565300572,-2.40652095947951,-0.840253350140041,-0.649268133438629,0.365254769112998,-0.560523016618894,2.28150004580304,1,0
0.552310326065831,-0.0896328347426401,-0.596436292895129,-0.777928176110383,-0.445263500436233,1.59425548535288,-0.0466490582202148,-0.342008436380486,1.0211614016098,-0.630672019169744,-1.77957023092626,0.795252473467132,-0.754675067335196,-1.46352306310144,-0.165741789517877,-0.668933171437906,-2.46962350635134,-1.37505057395713,1.28298734469965,-1.58403802766894,0.0496310026354921,-1.94385154757519,0.314078719417272,-1.02854827524059,-1.60130129984017,-0.0171757467519257,0.936853711605613,0.439701177122138,-0.753154798391687,-0.789715986150781,0.801877105585822,-0.168240096694002,-1.15012254811214,0.872747058361713,-0.388155593936102,0.138431499256913,-0.567552283230489,-0.489778632544914,0.00119146010257598,-1.80896601185775,-0.551691949198647,-1.25317459829555,-0.732579911766508,0.689903471385883,-0.13083092352826,0.578117446580203,0.0979103822882621,-0.784103695406313,-0.652619518527162,-0.527116554549796,-1.28610487696988,-0.80465040852395,0.209015660754501,0.510984990506073,-0.32302943172524,-0.827390037724451,-2.87890378521922,-1.08755450327753,-0.607269364174025,0.664022777094341,-1.21615092771079,0.520423572738601,-1.41435573987964,0.195475003221517,-0.227624920196859,0.684829153913009,-1.02782044066423,0.404939881984374,0.00314493864296317,-0.373099648564094,0.232714415721015,-1.62898255022345,-0.520569697465831,0.5516023084234,-0.317776124964356,0.621648634444655,-0.903998223226546,-0.369872906893673,-1.28930641450399,-0.483008326125326,-0.0570802428232132,-1.61236494141302,0.909598155747248,-1.2129001890336,0.615472859096742,0.123767509493645,-0.263241619519681,-0.184637754579076,-0.577452695269045,0.153316843799927,1.10514070423462,-0.203740436996661,0.543062312228993,-0.213071535778229,-0.998766756195485,2.1072466601929,1.32677749880882,-0.681697705812409,0.0164371403427619,0.26369241872272,1,0
-0.691450923286906,-0.0825732855856543,0.0857506398121543,2.33361370120168,1.0663589719239,-2.05919962597651,0.936185912525579,0.603706339372313,-0.072666392349292,0.328660561720981,1.24316327628975,-0.520910431060205,-0.599666907335976,-0.490696721704279,-0.880573367096236,1.03501158924802,-0.113704606817834,-0.198576841470929,0.0574197415789692,0.493376845582369,0.790604840313878,-0.745711126469611,0.00269532133587824,0.305034724753295,0.0384192273176495,-0.682961523679327,1.01205099796936,1.82383029242744,0.613594240760968,-0.317500014945887,0.304034405402118,-0.658894810774683,0.0380437981100263,-1.06068502065677,0.703414969699677,-1.18226316219336,1.43271820166885,1.08587608438764,-0.864528063342782,-0.542913520615486,-0.0937335944400371,0.631722306155929,2.19328158504385,0.725579932387937,-0.568967415151835,0.0353473227514614,0.0603645623394951,1.12436045259668,0.290583616016195,1.1920077092407,-0.639529849378768,0.414554475350141,-0.297303529280392,-0.104725517670867,0.302954132277767,-0.553417714883046,0.510781270623011,-0.133633132841122,-0.422664529728858,-0.660606355963099,0.369189873748592,0.278485911812587,0.305282162803817,0.942764503645168,-0.43519253217026,0.540784843919304,-0.464356311765892,0.727111305289208,2.92008119350553,-1.50916885607167,-0.56908765767848,0.564077418424086,-0.316741787997411,-0.236137180524204,-1.5526888340451,1.9271881652438,-0.324886605993034,-0.645997298545788,0.523251450473163,1.10144598212518,1.02773683366925,-0.114706831241296,0.0517815416249133,-0.227526235562308,1.08035311549913,-0.0380997666669685,0.586982863508206,0.534672988014829,0.146924628386097,0.477587733850348,-0.814579244564344,-0.719240164749983,-0.934612529342282,0.904098816326897,1.42720728198925,1.36762281556465,-0.274831550743164,-1.17837843965354,1.21676499920022,-0.738887304576712,1,0
0.77264281972155,-1.16159025722617,0.363234310526489,-0.574109486411527,-0.364549352328776,0.225894896574041,-0.274496482494618,0.0546645209523862,-0.0826853594286226,1.6095819674061,0.846517553032907,0.266007332385073,1.00694668494014,0.221643463241332,0.558564454802324,2.35503602582038,0.470115280223176,1.87650146949096,-0.475273011588911,-0.741084238829299,0.590762400611781,1.83708901805808,-0.246567317869161,0.297891430359992,0.67022508740487,1.07638472964927,-1.30455404466691,-0.764780442848839,0.989240466136006,1.45603114940386,2.33384802932623,-0.0546117118382893,-0.976495741314371,0.387610628294918,0.701784231789116,0.249251429715825,-0.0266861874764188,0.279820600030331,0.942070090197744,0.256271821682535,-0.942181956498678,-0.423231424370095,0.793365159858781,-0.787670908513907,-1.96749334020798,-0.495598005530066,0.219645990703266,0.368225378531215,-0.533270115347888,1.03596115250516,-1.56336759376588,0.100855824694042,0.905878502019052,0.914969512153107,1.55886808874637,-0.321432165206584,0.436805120709638,-0.189878037289152,0.727045068027791,0.19394485602215,-0.287531978600886,0.0155648810255185,0.868333081444875,0.394489471124025,-0.464444423121897,1.87984451650967,1.73233572832655,0.843752055864925,0.5824173137959,-0.563965572812504,-0.558143207833897,-1.16362007415108,-0.465877423164011,-0.0522251924199377,-0.835702270930129,0.77039941727443,-0.841696657022854,0.549724078510956,-1.86675025369178,-0.179813154088401,-0.316923730776434,-0.692695974258424,-0.270795244217131,0.654396773317159,0.27987545820611,0.78771505522828,-0.843276179614874,-0.550148882342474,0.492141676159831,-0.988319505548677,-0.920023380023803,0.0979269298534049,-0.799649174771759,0.0544964667814718,0.663114361460203,0.315938903613394,0.63290303981494,-0.638554808038091,-0.145884321407252,0.649114581129385,1,0
-0.0556255762278897,-2.01785740297773,0.787871532257851,1.21397976025868,-0.825710343207335,0.802883620592829,-0.152130145914265,-0.429746684699166,2.07251908605602,-0.228871593726883,0.819535928409524,0.46899641198306,0.203500471631378,-0.195721201297992,0.148334260922325,-0.886645692028359,-1.54256751427111,-0.695556007516926,1.66023131448268,-0.793673033961226,0.579029839631393,-0.606421124940875,-0.745730374251092,-0.941466797112791,-0.643772246990114,1.55547354014196,0.161021515684711,-0.782055963733167,-2.44607704615564,0.908700969886669,-0.145983977938588,-0.5662539950539,0.376889043510108,0.370393217456567,-0.387852239391599,-0.781161815200892,-2.20801414330124,-1.12495702657135,0.271762252944339,0.986756794565248,-1.98618335929823,1.10534861208522,-0.743770679673993,-0.242623414498284,1.78146832130263,-0.920867412917141,-0.762977900917125,-0.417945802204709,-0.718541199746533,-1.00307202062351,-0.471777187809184,-0.871174980278771,0.168673965722388,0.210829471557557,-0.0200132694377543,-0.737742778138089,-0.961373487184625,-0.660443885807374,-0.439308992512164,-1.31673591997515,1.02496879459599,-0.959396981967204,-2.1783554316327,0.292868625395862,-0.985803430719295,-1.44803468609738,-1.29392074162108,-0.282608942633154,-0.319085028010007,-1.57834971322915,-1.94204053256231,-0.330255998090351,-1.4191600140111,0.352566937765759,0.0468715869178342,-0.0305036377254817,0.03595027585269,0.736975290308799,-1.16031634104864,-2.15300134833577,-1.09172187756894,-0.625037596886472,-0.13393105956246,-0.127364522955967,0.700942339859424,-0.836898544165484,-1.01625000087958,-1.37536987342926,-0.852322424754846,-0.0909985976321453,0.631404543943331,-0.628173651099649,-1.06219821759432,0.659018064081387,-0.151012218187986,1.2059045998654,1.0700762326342,-0.114117809598688,-0.59983876393106,0.899997749624397,1,0
0.129292298932067,-0.830155866990321,0.0494990567776047,-0.199038247414041,-1.54151072863525,0.957396511939186,-1.20990042644135,-1.03681050453661,0.630386128180148,-0.682275686950374,0.332298130147764,1.01882855070858,0.57404817377054,-0.126912980397271,-0.43799505044792,0.456343507780109,0.568855854059287,-2.45449173466262,1.40262937787785,-0.902582824058226,-0.188952429492946,-0.3528890202078,-0.951439736476896,-0.960005186252297,-0.0121208882308341,-0.297430205568415,0.439987855873414,-0.575147410730726,-1.65782493618047,-1.23616484970885,0.391192903083391,-0.714608950761333,1.57047346006881,-0.527402926369561,-0.851302719795609,-0.871154645269297,0.700695872646986,-0.550953650968464,0.525370243043176,0.411183900901057,0.408129901322992,-1.06622234115921,-0.0615104737802617,0.323973444338947,0.0326069694561913,-0.598070989567832,0.972780441225558,0.465342729454741,-0.542725268361538,1.31641555365264,1.83856726322472,0.656226133674334,0.219275238344512,-2.30538418109938,-1.22497436288533,0.787264642278495,-0.167032052443891,0.631712569457412,-0.830749795615794,-1.12026878424812,-0.149975089754603,-0.0637917978168869,-0.038330019156733,0.204120298515154,-1.59412463533565,-1.20837034755395,-1.13091823270774,1.54640205536817,-1.33342079510615,0.154611759235023,-0.521108423055022,1.02551189905538,0.166223578192114,0.610190146143376,-0.298877715326282,-0.762671767762355,-0.222870345587816,0.180401479310593,0.660065176727951,-1.35487023056509,-2.21822488356819,1.02853024559326,-0.208307235290796,-0.073184482507587,0.0329689220230537,-1.58144429009628,-0.744492021394592,-1.79922064911613,1.71737463446555,-1.65398686389124,0.898630216308982,0.9847026009339,0.640581642317444,-1.39360482095791,0.615659336754264,0.705381950088527,0.797690936602801,-0.0902860877751429,-0.535473730898935,0.0695561741952376,1,0
