id,train_test,pred_type,pred,prob_0,prob_1,mainvar5,mainvar9,mainvar1,mainvar4,mainvar7,mainvar10,mainvar3,mainvar8,intvar4,mainvar6
204,train,FN,1,0.4515,0.5485,0.0353407573897956,-0.0409121841255007,-0.0266196547285594,-0.0319486769170536,-0.00935546021847961,-0.0163212356204589,0.0272478825407148,0.00711221253711951,0.00274864107397182,0.00942051267225594
211,train,FN,1,0.3447,0.6553,0.144371386815116,-0.187746178246726,0.106413460662899,0.141119246413525,-0.0488911654333225,-0.0901725701831048,0.1270611854187,0.0407991278397539,-0.0398294666590168,0.0650549090811594
216,train,FN,1,0.4483,0.5517,0.0456012842304284,0.0469134063074666,-0.0356808166774251,-0.041507257712549,-0.0162314904262169,0.0272336697789896,-0.0360364024341637,-0.0111879451687568,0.00702335182772921,-0.0243962079154973
217,train,FN,1,0.4809,0.5191,-0.0906090812224894,0.090699522469688,-0.0671070067378988,0.0776374517209414,-0.0296516671470971,0.0614485377238202,0.0709928295968854,-0.0246915179438568,-0.000467039422319224,-0.0486031614567521
236,train,FN,1,0.3561,0.6439,0.166939566433616,0.190085625065766,-0.131694552045907,0.156322249212873,0.040256593142709,-0.111957565472997,0.136524164368701,0.0127732391035972,-0.00397497776046805,-0.0627507539472467
270,train,FN,1,0.4246,0.5754,0.0539967478148844,-0.0561559410430257,-0.0385869851585246,0.0449398685580046,-0.0145615806728841,0.0294727405656136,0.041541689788351,0.0119360319494727,0.0035430764698739,-0.0174325850125107
273,train,FN,1,0.4099,0.5901,0.0619970185963248,0.0721957923210569,0.0321075029218614,-0.0462100237832734,-0.0168233691652751,-0.0315129086685273,-0.0385113338671422,0.0159143376896896,-0.00666104317516894,0.0230870032125711
280,train,FN,1,0.399,0.601,0.0277471017668522,0.0292964125064267,0.0196377713969316,-0.026569605810032,-0.0103696865141296,-0.0116477213490246,0.0197886712284065,-0.00750811182282679,0.00531906534021847,-0.0105485212413277
285,train,FN,1,0.3652,0.6348,0.065444062693423,0.0769416059401287,0.0597139545075149,0.06119867037568,-0.0324498469533405,-0.0594032303024258,0.0601037970544195,-0.0309629639549527,-0.000952233539832926,-0.0429267786377736
286,train,FN,1,0.4095,0.5905,-0.222048744059115,0.226316083356705,0.153826069132768,0.220241215005864,-0.0728570207291625,-0.149871243614142,-0.176119338080407,0.0472443100526571,0.0199279575099224,-0.131886532191013
289,train,FN,1,0.254,0.746,0.0417071018590748,0.0451467691879757,0.0350479559793062,-0.0411128347565558,-0.0120160417419081,-0.0265309094178974,0.0366697035379663,0.0118261458573278,0.00129640737659179,-0.0195776456412699
307,train,FN,1,0.4313,0.5687,0.0791972752793218,-0.0823950955432853,0.0544304297178873,-0.0711727280853734,-0.0262996386432669,0.0484838641368548,0.0614915782960363,-0.0242655406540978,0.0159580287303452,-0.0375870033486762
317,train,FN,1,0.5095,0.4905,0.0398601981591555,0.0500412522670303,0.0249930131218472,-0.0354233280531924,-0.0101041726125731,-0.0207924680839991,-0.0349830599217933,0.00898773995032357,0.00561697512983594,0.0113399326433335
318,train,FN,1,0.2045,0.7955,0.110573523251681,0.11521940041856,0.0749148269492591,0.0916565001467911,-0.025621272531555,0.0525151334635848,0.084926844956128,-0.0131110617885975,-0.00765221983523604,-0.0436065679736603
321,train,FN,1,0.4857,0.5143,0.159406260699974,0.17424905453398,-0.121016234478905,0.140874816205262,-0.0674088805632789,0.118182157223954,-0.127332856143443,-0.0377354057430539,-0.0333525700148962,0.0881521348936256
323,train,FN,1,0.4718,0.5282,-0.0852320325287136,0.0994472531645246,0.0640769512166323,0.0812996562184833,-0.0361927922627615,-0.0541686801522164,-0.0679388538842256,-0.0291166802520286,0.0124398272956637,0.0374046754682605
324,train,FN,1,0.3003,0.6997,0.0799288772700117,0.084881445952753,0.0606859281574415,-0.0687825796129908,0.0206931690539547,-0.0517716123879495,0.0666804229370161,0.0160458092578867,0.0153638173018687,-0.0352094647501817
325,train,FN,1,0.3406,0.6594,-0.0965294092168191,-0.112477057641314,0.0769674011530452,0.0925873773168532,-0.0256786087613701,0.0650751296496209,0.0860412182349424,0.0223235089736744,0.0196298747505584,0.0330170905292907
328,train,FN,1,0.4102,0.5898,0.0750267391339589,0.0755439817115119,-0.0376098676575223,-0.0655369579713609,-0.0202941787963146,-0.0239973342545959,-0.0408092910380067,-0.01123356487361,-0.00412180617753972,0.0219869750974735
342,train,FN,1,0.325,0.675,0.0777900453353702,0.11172564188286,-0.0543586133234721,0.0729964621363956,0.0069094195350791,-0.0470676854009204,0.0583952053215953,0.00689790623630751,0.00591552376535994,-0.0423062738379984
343,train,FN,1,0.485,0.515,0.0292960186228407,-0.0320901564416117,-0.0210837363463828,-0.0241279775278751,-0.00993289390295204,0.0180341709527211,0.0238319161043261,-0.00889157832916594,-0.00884781366732544,-0.0178395837969051
350,train,FN,1,0.4445,0.5555,0.122193249609985,0.122359680134734,-0.0804227030841936,-0.0833082381887223,0.0603138810675845,-0.0764169122586984,0.0830709194196383,-0.0452258250817807,-0.0180821640809145,-0.0682597089732363
356,train,FN,1,0.3311,0.6689,0.0823791718295836,0.108684736122771,-0.0547878331699812,-0.0747619143399354,-0.0232911927452297,-0.0529767298760478,0.0631887540247215,-0.0103205327223786,-0.0052516196094648,-0.027034272763504
363,train,FN,1,0.4368,0.5632,-0.0577004336353619,0.064451402719902,-0.0404700761369001,-0.0449546338856684,-0.0136539105580646,-0.0326868988148758,0.0406246196070429,0.0133986159062571,0.0130102007915706,-0.016083728727092
368,train,FN,1,0.3728,0.6272,-0.106174470077466,0.121167814487876,0.088925867668901,0.104910513400422,-0.0405709184334457,0.0843012983530123,-0.0996063353059141,-0.0372263264163102,-0.0131563246321982,-0.0612054350368864
370,train,FN,1,0.2772,0.7228,0.0880922004121859,0.103691089860987,0.0616584236467621,0.0793857839118513,0.0205455273925086,0.0346338725083158,-0.0619972460456097,-0.0156742608850634,-0.0117748936119594,-0.0261925250571214
372,train,FN,1,0.4705,0.5295,0.137054850389154,0.142534110345371,0.101927111050175,0.120848980489173,-0.0614330601558536,-0.0960349060346805,-0.107138957036341,-0.0320678956070494,-0.0160132266843931,-0.0959143374350104
374,train,FN,1,0.4287,0.5713,0.225294857993168,0.25083374683418,0.155605319980935,-0.191210170209529,-0.0725818308741539,-0.135792689419855,-0.157371124026588,0.0525801521210066,0.0459463592137261,-0.104354062730663
375,train,FN,1,0.4924,0.5076,0.113261507441441,-0.142543877835197,0.100561435791296,-0.110008871517775,0.051792122561116,-0.075131498502828,0.101331174081319,-0.0373243866517494,-0.00843515214706956,-0.0575655508936487
377,train,FN,1,0.4979,0.5021,-0.05179720084379,0.0530780443464514,-0.0179187802147493,-0.0343834760889319,0.0124704589062511,0.017090185423804,-0.0311921111876866,0.00672742661024203,-0.00346809270022567,-0.0160841441819392
381,train,FN,1,0.4815,0.5185,0.065006368631677,-0.071636589036108,-0.0438329532674544,0.0475596604369442,-0.023389577755729,0.0428567441822828,-0.0441151570404781,-0.02158545862384,0.00841208373590012,0.0408317227126657
452,test,FN,1,0.3155,0.6845,0.143150804397875,0.158730421215423,-0.0835858988480081,-0.126974892059389,0.0382117638359001,-0.0812717856255332,0.116195172739046,-0.0357640512661375,0.0251604021262404,0.0455338644214478
462,test,FN,1,0.3388,0.6612,0.0529187649633298,0.0550950566444667,-0.0329097776248486,0.040258451530836,-0.0259316605113758,-0.0307002657631643,0.0351082578195972,-0.0116005547402083,0.00166455877801877,0.0298767569600792
464,test,FN,1,0.4752,0.5248,0.0368933850987406,-0.0454860382708733,0.0301046600305601,0.0326019618571388,-0.0106924391546492,-0.0221341504740631,0.0306099128404066,0.001850845475684,-0.00164602763648244,0.017297324054295
474,test,FN,1,0.4579,0.5421,-0.127899488108796,0.135475883766504,0.100119177722734,-0.120046224608541,-0.0371709244504867,-0.0820695992263151,0.105654282625422,0.0256350813783444,-0.0170931539502845,-0.054083036375568
479,test,FN,1,0.4627,0.5373,0.0629990586346294,-0.0670245681179686,0.0525492124087281,-0.0564711504793072,-0.0316459103147472,-0.0387025994369199,0.0556283867666371,-0.0221080434842844,0.0128578711749029,-0.0341196161674847
481,test,FN,1,0.2921,0.7079,0.0971255788802032,0.0986286667215867,-0.0521512130328004,0.0948799772455714,-0.0121815222994397,-0.02863885967736,-0.0739995814802499,0.0117558843456668,-0.0113090021812719,-0.0202264296531806
490,test,FN,1,0.3546,0.6454,0.156097618402206,0.231489029671382,-0.110135085267826,-0.152104896300151,0.0742886612074723,-0.0881658986202841,0.13736683763808,0.0429243977832715,-0.0224154129453671,0.0774704937968387
498,test,FN,1,0.3671,0.6329,0.11874934327447,0.11921576858774,0.0930032469874623,-0.111264839480489,-0.0457128668829763,0.0859503684669429,-0.102074364157052,-0.0401945955551617,-0.0243921016645735,-0.0541867536465177
500,test,FN,1,0.4592,0.5408,-0.0769867320653574,0.0995340416923924,-0.0622509051357669,-0.0733982941406313,-0.0420736824757687,-0.0589336692289993,0.0727075175393086,0.0185319459273769,-0.00579025839499021,0.0534871259950911
